Region,Province,Type_of_consumer,Year, User , KWh 
ภาคเหนือ,เชียงใหม่,กิจการขนาดเล็ก,2562," 72,166 "," 604,705,470 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดเล็ก,2563," 73,928 "," 587,471,680 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดเล็ก,2564," 75,944 "," 592,600,200 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดเล็ก,2565," 77,813 "," 632,866,146 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2556, 83 ," 428,802,334 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2557, 88 ," 496,128,505 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2558, 93 ," 528,533,675 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2559, 89 ," 545,806,304 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2560, 93 ," 560,309,252 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2561, 100 ," 579,105,764 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2562, 103 ," 587,005,607 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2563, 113 ," 553,219,478 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2564, 112 ," 533,762,684 "
ภาคเหนือ,เชียงใหม่,กิจการขนาดใหญ่,2565, 116 ," 536,272,604 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2556, 638 ," 219,867,522 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2557, 678 ," 218,773,212 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2558, 753 ," 238,098,384 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2559, 862 ," 252,494,573 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2560, 830 ," 250,816,651 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2561, 863 ," 255,853,337 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2562, 989 ," 270,168,569 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2563, 890 ," 171,936,294 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2564, 693 ," 126,452,248 "
ภาคเหนือ,เชียงใหม่,กิจการเฉพาะอย่าง,2565, 838 ," 183,683,592 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2556," 237,067 "," 730,350,800 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2557," 254,953 "," 754,948,956 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2558," 273,439 "," 825,439,182 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2559," 289,953 "," 896,167,364 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2560," 306,850 "," 917,712,361 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2561," 322,758 "," 947,996,686 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2562," 340,846 "," 1,058,790,557 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2563," 362,699 "," 1,113,496,114 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2564," 385,902 "," 1,189,573,596 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2565," 390,941 "," 1,195,746,937 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2556," 326,660 "," 238,553,199 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2557," 330,153 "," 238,864,320 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2558," 331,031 "," 242,349,543 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2559," 335,534 "," 243,868,181 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2560," 338,446 "," 239,521,266 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2561," 339,923 "," 235,999,058 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2562," 337,769 "," 241,122,705 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2563," 335,717 "," 269,068,999 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2564," 327,977 "," 239,412,118 "
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย,2565," 336,498 "," 225,400,548 "
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2556, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2557, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2558, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2559, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2560, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2561, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2562, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2563, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2564, - , - 
ภาคเหนือ,เชียงใหม่,สถานีอัดประจุไฟฟ้า,2565, - , - 
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2556, 94 ," 14,727,255 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2557, 96 ," 16,524,106 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2558, 100 ," 19,793,567 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2559, 113 ," 14,243,494 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2560, 120 ," 12,539,973 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2561, 132 ," 13,162,601 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2562, 131 ," 19,581,766 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2563, 135 ," 19,047,956 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2564, 126 ," 15,218,258 "
ภาคเหนือ,เชียงใหม่,สูบน้ำเพื่อการเกษตร,2565, 129 ," 10,030,322 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2556, 235 ," 10,568,125 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2557, 256 ," 11,611,040 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2558, 264 ," 12,546,933 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2559, 272 ," 13,626,062 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2560, 274 ," 13,885,983 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2561, 274 ," 13,281,404 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2562, 278 ," 12,936,854 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2563, 286 ," 12,070,316 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2564, 260 ," 11,822,082 "
ภาคเหนือ,เชียงใหม่,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2565, 266 ," 12,942,110 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2556," 10,728 "," 39,081,782 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2557," 11,611 "," 36,818,207 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2558," 12,458 "," 41,714,679 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2559," 13,382 "," 40,827,129 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2560," 14,249 "," 44,744,909 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2561," 15,244 "," 40,916,723 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2562," 15,928 "," 40,845,509 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2563," 16,225 "," 37,335,825 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2564," 16,285 "," 31,906,392 "
ภาคเหนือ,เชียงใหม่,ไฟชั่วคราว,2565," 17,224 "," 33,056,341 "
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2556, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2557, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2558, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2559, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2560, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2561, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2562, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2563, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2564, - , - 
ภาคเหนือ,เชียงใหม่,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2565, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2556, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2557, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2558, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2559, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2560, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2561, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2562, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2563, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2564, - , - 
ภาคเหนือ,เชียงใหม่,ไฟสำรอง,2565, - , - 
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2556, 642 ," 160,184,891 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2557, 652 ," 160,930,314 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2558, 658 ," 161,174,382 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2559, 732 ," 173,489,513 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2560, 722 ," 174,890,622 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2561, 762 ," 185,221,975 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2562, 812 ," 192,320,250 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2563, 821 ," 196,145,731 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2564, 824 ," 192,848,680 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดกลาง,2565, 844 ," 204,718,919 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2556," 20,786 "," 130,699,744 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2557," 21,380 "," 136,303,164 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2558," 22,047 "," 146,510,080 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2559," 23,370 "," 155,867,905 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2560," 24,330 "," 160,873,352 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2561," 25,028 "," 163,729,894 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2562," 25,172 "," 174,022,620 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2563," 25,176 "," 175,388,137 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2564," 25,362 "," 174,019,113 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดเล็ก,2565," 26,230 "," 180,601,579 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2556, 23 ," 111,838,500 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2557, 22 ," 112,392,926 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2558, 31 ," 176,334,848 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2559, 32 ," 201,195,688 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2560, 34 ," 203,184,364 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2561, 35 ," 202,502,831 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2562, 37 ," 203,240,173 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2563, 37 ," 196,841,349 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2564, 35 ," 190,707,851 "
ภาคเหนือ,เพชรบูรณ์,กิจการขนาดใหญ่,2565, 37 ," 202,951,960 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2556, 45 ," 7,355,868 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2557, 50 ," 7,201,048 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2558, 61 ," 7,493,255 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2559, 76 ," 8,758,445 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2560, 77 ," 8,955,578 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2561, 87 ," 9,498,022 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2562, 97 ," 10,717,474 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2563, 101 ," 10,302,155 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2564, 89 ," 8,885,737 "
ภาคเหนือ,เพชรบูรณ์,กิจการเฉพาะอย่าง,2565, 96 ," 10,745,254 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2556," 61,999 "," 176,151,537 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2557," 67,668 "," 184,106,275 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2558," 74,904 "," 205,561,458 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2559," 80,243 "," 229,588,217 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2560," 85,395 "," 237,315,752 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2561," 88,860 "," 243,719,676 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2562," 97,763 "," 285,890,532 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2563," 109,107 "," 306,624,694 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2564," 120,612 "," 340,314,559 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2565," 118,393 "," 337,516,250 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2556," 195,604 "," 160,015,732 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2557," 195,964 "," 162,704,040 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2558," 193,510 "," 163,545,463 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2559," 192,854 "," 160,740,621 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2560," 192,470 "," 159,408,792 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2561," 192,683 "," 157,922,328 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2562," 188,371 "," 158,516,198 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2563," 183,259 "," 171,569,452 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2564," 176,735 "," 153,907,085 "
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย,2565," 182,939 "," 147,330,664 "
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2556, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2557, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2558, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2559, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2560, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2561, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2562, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2563, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2564, - , - 
ภาคเหนือ,เพชรบูรณ์,สถานีอัดประจุไฟฟ้า,2565, - ," 1,586 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2556, 21 ," 1,023,145 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2557, 21 ," 918,635 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2558, 21 ," 1,117,018 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2559, 35 ," 639,046 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2560, 39 ," 610,195 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2561, 60 ," 993,251 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2562, 45 ," 856,207 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2563, 50 ," 983,192 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2564, 45 ," 1,070,767 "
ภาคเหนือ,เพชรบูรณ์,สูบน้ำเพื่อการเกษตร,2565, 32 ," 1,049,834 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2556, 21 ," 311,110 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2557, 21 ," 317,369 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2558, 23 ," 339,792 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2559, 24 ," 352,531 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2560, 25 ," 329,068 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2561, 5 ," 340,767 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2562, 5 ," 356,061 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2563, 6 ," 324,762 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2564, 5 ," 230,743 "
ภาคเหนือ,เพชรบูรณ์,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2565, 5 ," 265,207 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2556," 3,184 "," 6,421,684 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2557," 3,450 "," 7,328,109 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2558," 3,755 "," 8,216,731 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2559," 4,132 "," 10,162,144 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2560," 4,528 "," 8,642,899 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2561," 5,084 "," 8,946,969 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2562," 5,361 "," 8,631,793 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2563," 5,511 "," 8,734,633 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2564," 5,547 "," 8,226,150 "
ภาคเหนือ,เพชรบูรณ์,ไฟชั่วคราว,2565," 5,902 "," 9,552,246 "
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2556, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2557, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2558, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2559, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2560, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2561, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2562, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2563, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2564, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2565, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2556, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2557, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2558, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2559, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2560, 1 ," 533,600 "
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2561, - ," 108,000 "
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2562, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2563, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2564, - , - 
ภาคเหนือ,เพชรบูรณ์,ไฟสำรอง,2565, - , - 
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2556, 331 ," 65,469,367 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2557, 347 ," 67,410,892 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2558, 372 ," 71,006,890 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2559, 393 ," 74,753,558 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2560, 399 ," 71,129,600 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2561, 409 ," 71,582,575 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2562, 428 ," 73,520,334 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2563, 427 ," 72,792,979 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2564, 427 ," 70,511,156 "
ภาคเหนือ,แพร่,กิจการขนาดกลาง,2565, 441 ," 72,358,958 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2556," 15,545 "," 84,398,182 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2557," 15,982 "," 85,701,161 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2558," 16,274 "," 89,062,748 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2559," 16,859 "," 92,021,433 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2560," 17,426 "," 93,118,786 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2561," 17,401 "," 94,707,209 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2562," 17,755 "," 97,947,856 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2563," 17,352 "," 98,518,248 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2564," 17,681 "," 100,092,419 "
ภาคเหนือ,แพร่,กิจการขนาดเล็ก,2565," 17,931 "," 102,099,149 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2556, 9 ," 20,868,710 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2557, 10 ," 27,825,599 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2558, 10 ," 30,993,815 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2559, 14 ," 36,524,652 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2560, 14 ," 43,264,790 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2561, 14 ," 42,927,931 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2562, 12 ," 35,103,312 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2563, 15 ," 33,559,466 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2564, 15 ," 35,329,896 "
ภาคเหนือ,แพร่,กิจการขนาดใหญ่,2565, 15 ," 34,353,589 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2556, 20 ," 3,790,488 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2557, 29 ," 4,530,692 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2558, 32 ," 4,970,624 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2559, 37 ," 5,167,082 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2560, 35 ," 4,968,517 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2561, 35 ," 4,694,825 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2562, 38 ," 5,087,685 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2563, 41 ," 4,318,071 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2564, 33 ," 3,928,570 "
ภาคเหนือ,แพร่,กิจการเฉพาะอย่าง,2565, 31 ," 4,193,321 "
ภาคเหนือ,แพร่,บ้านอยู่อาศัย,2556," 32,602 "," 81,716,913 "
ภาคเหนือ,แพร่,บ้านอยู่อาศัย,2557," 34,661 "," 84,627,301 "
ภาคเหนือ,แพร่,บ้านอยู่อาศัย,2558," 37,462 "," 93,689,054 "
ภาคเหนือ,แพร่,บ้านอยู่อาศัย,2559," 39,717 "," 102,329,394 "
ภาคเหนือ,แพร่,บ้านอยู่อาศัย,2560," 41,762 "," 103,647,456 "
ภาคเหนือ,แพร่,บ้านอยู่อาศัย,2561," 43,300 "," 108,340,899 "
ภาคเหนือ,แพร่,บ้านอยู่อาศัย,2562," 46,048 "," 123,598,336 "
